universe,template,name,tested,pass,strong,q,train_n,train_yield,train_ci_lo,train_p,test_n,test_yield,test_p,cal_fixtures,cal_pp,cal_ci_lo_pp,avg_odds,hit,implied,spec_hash,spec
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.01-1.5 · loose,True,False,False,0.9999999679473023,435,-0.055786014017786746,-0.09160886584297151,0.9988643661991046,198,-0.018902013900430628,0.7815520588390491,633,-2.6929360977707333,-5.2744881137996265,1.103548571447161,0.8720379146919431,0.9083744075829383,088263be8ecdf6dc,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 loose"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.01-1.5 · loose · out@44',True,False,False,0.9999999679473023,435,-0.03812939815139241,-0.05195115666912381,0.9999999679473024,198,-0.04302311573402769,0.9999989470063868,633,-2.6929360977707333,-5.2744881137996265,1.103548571447161,0.8720379146919431,0.9083744075829383,1aa665fd14e4b7df,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 loose \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.01-1.5 · loose · SoT15≥2,True,False,False,0.9999999679473023,154,-0.039598074368408516,-0.0955559987347096,0.9172752622559721,80,-0.05269810656677017,0.8901854402693189,234,-3.1467749735306825,-7.299856912818614,1.1005484890965798,0.8760683760683761,0.911277777777778,239c9f2cf7b095d7,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 loose \u00b7 SoT15\u22652"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""shots_on_window"", "">="", 2.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.01-1.5 · loose · SoT15≥2 · out@44',True,False,False,0.9999999679473023,154,-0.020346129356707314,-0.03832888405118398,0.986708669192637,80,-0.03522943295396369,0.995574762031332,234,-3.1467749735306825,-7.299856912818614,1.1005484890965798,0.8760683760683761,0.911277777777778,9323febe00e56681,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 loose \u00b7 SoT15\u22652 \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""shots_on_window"", "">="", 2.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.01-1.5 · loose · xG15≥.4,True,False,False,0.9999999679473023,50,-0.02045057333684766,-0.11294470212349504,0.6676228544414087,1,0.08262601766845656,0.5,51,-0.8507917216566108,-8.914619634870762,1.0964054295634615,0.9019607843137255,0.9143333333333332,27b41388ad91b2ff,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 loose \u00b7 xG15\u2265.4"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""xg_window"", "">="", 0.4]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.01-1.5 · loose · xG15≥.4 · out@44',True,False,False,0.9999999679473023,50,-0.006050190076631128,-0.038373787467706005,0.6431398630859868,1,0.08262601766845656,0.5,51,-0.8507917216566108,-8.914619634870762,1.0964054295634615,0.9019607843137255,0.9143333333333332,ec5cbc7fb861a2b5,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 loose \u00b7 xG15\u2265.4 \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""xg_window"", "">="", 0.4]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.01-1.5 · loose · red,False,False,False,,13,-0.17447495158503992,-0.43188661866500566,0.9079931910388981,0,,,13,-14.382869189102568,-36.92625011719414,1.0973409065511732,0.7692307692307693,0.9156153846153846,7625f9bb538f6698,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 loose \u00b7 red"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""reds_total"", "">="", 1.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.01-1.5 · loose · red · out@44',False,False,False,,13,-0.09592790549817973,-0.16646450295446763,0.9961568534690185,0,,,13,-14.382869189102568,-36.92625011719414,1.0973409065511732,0.7692307692307693,0.9156153846153846,a7f6b5f7f1253825,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 loose \u00b7 red \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""reds_total"", "">="", 1.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.01-1.5 · tight,True,False,False,0.9999999679473023,398,-0.048756440222720215,-0.08690729783534859,0.9938750362496982,184,-0.013200027946513282,0.6962523763242824,582,-2.046223586959646,-4.763426615827646,1.1149810427774396,0.8694158075601375,0.8988865979381442,ded9e90578f0b717,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 tight"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.03, ""min_depth_usd"": 200.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.01-1.5 · tight · out@44',True,False,False,0.9999999679473023,398,-0.029894203110037525,-0.04355578864306169,0.9999910204044226,184,-0.03552707064272381,0.9999185173882065,582,-2.046223586959646,-4.763426615827646,1.1149810427774396,0.8694158075601375,0.8988865979381442,6293f996ad7f7cdd,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 tight \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.03, ""min_depth_usd"": 200.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.01-1.5 · tight · SoT15≥2,True,False,False,0.9999999679473023,137,-0.036326517835167126,-0.09778803838915898,0.8766593677010833,68,-0.04146805588849444,0.8160221307349075,205,-2.5301537106719163,-7.0073101702058205,1.1120195197051654,0.8731707317073171,0.9014146341463416,2dfd0b4f66ab5dc0,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 tight \u00b7 SoT15\u22652"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""shots_on_window"", "">="", 2.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.03, ""min_depth_usd"": 200.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.01-1.5 · tight · SoT15≥2 · out@44',True,False,False,0.9999999679473023,137,-0.013778178851361525,-0.03308787364933556,0.9190233495854478,68,-0.019014909107435248,0.9073782751510608,205,-2.5301537106719163,-7.0073101702058205,1.1120195197051654,0.8731707317073171,0.9014146341463416,61724297cdf43519,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 tight \u00b7 SoT15\u22652 \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""shots_on_window"", "">="", 2.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.03, ""min_depth_usd"": 200.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.01-1.5 · tight · xG15≥.4,True,False,False,0.9999999679473023,46,-0.016893373182356262,-0.11808308512759151,0.6282481833241247,1,0.08262601766845656,0.5,47,-0.5654530201789929,-9.288033992563358,1.1117545442374483,0.8936170212765957,0.9013617021276595,94912e667a4b6611,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 tight \u00b7 xG15\u2265.4"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""xg_window"", "">="", 0.4]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.03, ""min_depth_usd"": 200.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.01-1.5 · tight · xG15≥.4 · out@44',True,False,False,0.9999999679473023,46,-0.001173511880827941,-0.034754815042603575,0.5273033931110329,1,0.08262601766845656,0.5,47,-0.5654530201789929,-9.288033992563358,1.1117545442374483,0.8936170212765957,0.9013617021276595,6470cd3429590c8f,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 tight \u00b7 xG15\u2265.4 \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""xg_window"", "">="", 0.4]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.03, ""min_depth_usd"": 200.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.01-1.5 · tight · red,False,False,False,,9,-0.17382019383091316,-0.4811760285837584,0.8661655404977696,0,,,9,-13.068261249579121,-38.933754870344025,1.0988792984714328,0.7777777777777778,0.9147777777777777,3e3a674a066af3f4,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 tight \u00b7 red"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""reds_total"", "">="", 1.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.03, ""min_depth_usd"": 200.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.01-1.5 · tight · red · out@44',False,False,False,,9,-0.05435580351662545,-0.12543122967568102,0.9330546263146384,0,,,9,-13.068261249579121,-38.933754870344025,1.0988792984714328,0.7777777777777778,0.9147777777777777,2047973199de7b4e,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.01-1.5 \u00b7 tight \u00b7 red \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""reds_total"", "">="", 1.0]], ""price"": {""odds_min"": 1.01, ""odds_max"": 1.5, ""max_spread"": 0.03, ""min_depth_usd"": 200.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.5-2.2 · loose,False,False,False,,0,,,,0,,,0,,,,,,6e8fdfe0343df2f3,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.5-2.2 \u00b7 loose"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0]], ""price"": {""odds_min"": 1.5, ""odds_max"": 2.2, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.5-2.2 · loose · out@44',False,False,False,,0,,,,0,,,0,,,,,,167e2f8e53ee8d62,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.5-2.2 \u00b7 loose \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0]], ""price"": {""odds_min"": 1.5, ""odds_max"": 2.2, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.5-2.2 · loose · SoT15≥2,False,False,False,,0,,,,0,,,0,,,,,,34c0226884ac79a8,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.5-2.2 \u00b7 loose \u00b7 SoT15\u22652"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""shots_on_window"", "">="", 2.0]], ""price"": {""odds_min"": 1.5, ""odds_max"": 2.2, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.5-2.2 · loose · SoT15≥2 · out@44',False,False,False,,0,,,,0,,,0,,,,,,feba74df7bbbd625,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.5-2.2 \u00b7 loose \u00b7 SoT15\u22652 \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""shots_on_window"", "">="", 2.0]], ""price"": {""odds_min"": 1.5, ""odds_max"": 2.2, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
soccer_inplay_next_goal,next_goal,NG · 20-34' · 0-0 · @1.5-2.2 · loose · xG15≥.4,False,False,False,,0,,,,0,,,0,,,,,,e7645035d9ba3ba5,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.5-2.2 \u00b7 loose \u00b7 xG15\u2265.4"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""xg_window"", "">="", 0.4]], ""price"": {""odds_min"": 1.5, ""odds_max"": 2.2, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""hold""}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal""}"
soccer_inplay_next_goal,next_goal_swing,NG · 20-34' · 0-0 · @1.5-2.2 · loose · xG15≥.4 · out@44',False,False,False,,0,,,,0,,,0,,,,,,1a4a9fe80729534a,"{""name"": ""NG \u00b7 20-34' \u00b7 0-0 \u00b7 @1.5-2.2 \u00b7 loose \u00b7 xG15\u2265.4 \u00b7 out@44'"", ""universe"": ""soccer_inplay_next_goal"", ""market"": null, ""side"": null, ""where"": [[""minute"", ""between"", [20.0, 34.0]], [""goals_total"", ""=="", 0.0], [""abs_diff"", ""=="", 0.0], [""xg_window"", "">="", 0.4]], ""price"": {""odds_min"": 1.5, ""odds_max"": 2.2, ""max_spread"": 0.1, ""min_depth_usd"": 25.0}, ""exit"": {""type"": ""cash_out"", ""minute"": 44.0}, ""stake"": {""type"": ""flat"", ""units"": 1.0}, ""template"": ""next_goal_swing""}"
